POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
44109012;20220526;0,0;1;;;14,3;1;452;9;18,3;1;1451;9;16,0;1;16,30;1;;;;;0;9;4,0;1;16,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;;;;
44109012;20220527;0,0;1;;;11,2;1;313;9;19,1;1;1342;9;15,7;1;15,15;1;;;;;0;9;7,9;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;;;;
44109012;20220528;0,0;1;;;10,4;1;355;9;23,5;1;1457;9;17,2;1;16,95;1;;;;;0;9;13,1;1;17,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;9;;;;;;;;;;;;
44109012;20220529;0,0;1;;;10,8;1;355;9;19,7;1;1628;9;15,0;1;15,25;1;;;;;0;9;8,9;1;15,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,3;9;;;;;;;;;;;;
44109012;20220530;0,0;1;;;8,1;1;417;9;20,6;1;1352;9;15,0;1;14,35;1;;;;;0;9;12,5;1;14,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220531;0,0;1;;;9,9;1;435;9;23,0;1;1541;9;16,6;1;16,45;1;;;;;0;9;13,1;1;16,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,9;9;;;;;;;;;;;;
44109012;20220601;0,0;1;;;10,5;1;353;9;25,1;1;1519;9;18,3;1;17,80;1;;;;;0;9;14,6;1;17,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,3;9;;;;;;;;;;;;
44109012;20220602;0,0;1;;;15,3;1;345;9;28,2;1;1611;9;21,5;1;21,75;1;;;;;0;9;12,9;1;21,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,7;9;;;;;;;;;;;;
44109012;20220603;11,4;1;;;16,3;1;700;9;26,0;1;1436;9;20,8;1;21,15;1;;;;;0;9;9,7;1;21,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,8;9;;;;;;;;;;;;
44109012;20220604;0,6;1;;;15,3;1;504;9;26,1;1;1223;9;20,0;1;20,70;1;;;;;0;9;10,8;1;20,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,2;9;;;;;;;;;;;;
44109012;20220605;0,2;1;;;15,6;1;242;9;22,2;1;1440;9;17,8;1;18,90;1;;;;;0;9;6,6;1;18,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,8;9;;;;;;;;;;;;
44109012;20220606;1,6;1;;;13,6;1;417;9;18,7;1;1019;9;16,5;1;16,15;1;;;;;0;9;5,1;1;16,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;;;;;;;;;;;;
44109012;20220607;16,1;1;;;14,2;1;257;9;21,1;1;1511;9;17,5;1;17,65;1;;;;;0;9;6,9;1;17,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,3;9;;;;;;;;;;;;
44109012;20220608;0,0;1;;;15,6;1;2304;9;21,4;1;1235;9;18,0;1;18,50;1;;;;;0;9;5,8;1;18,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220609;0,0;1;;;14,6;1;404;9;22,7;1;1434;9;18,3;1;18,65;1;;;;;0;9;8,1;1;18,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,6;9;;;;;;;;;;;;
44109012;20220610;0,0;1;;;16,6;1;210;9;22,6;1;1606;9;18,6;1;19,60;1;;;;;0;9;6,0;1;19,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;;;;
44109012;20220611;0,0;1;;;12,4;1;407;9;26,1;1;1622;9;19,6;1;19,25;1;;;;;0;9;13,7;1;19,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,5;9;;;;;;;;;;;;
44109012;20220612;0,0;1;;;13,6;1;422;9;25,6;1;1422;9;19,2;1;19,60;1;;;;;0;9;12,0;1;19,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;9;;;;;;;;;;;;
44109012;20220613;0,0;1;;;11,8;1;433;9;25,7;1;1609;9;19,2;1;18,75;1;;;;;0;9;13,9;1;18,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,1;9;;;;;;;;;;;;
44109012;20220614;0,0;1;;;13,4;1;331;9;29,9;1;1657;9;22,5;1;21,65;1;;;;;0;9;16,5;1;21,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,9;9;;;;;;;;;;;;
44109012;20220615;0,2;1;;;17,3;1;436;9;32,4;1;1456;9;25,3;1;24,85;1;;;;;0;9;15,1;1;24,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,7;9;;;;;;;;;;;;
44109012;20220616;0,0;1;;;16,8;1;425;9;32,6;1;1405;9;24,9;1;24,70;1;;;;;0;9;15,8;1;24,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,9;9;;;;;;;;;;;;
44109012;20220617;0,0;1;;;19,0;1;424;9;36,9;1;1550;9;28,6;1;27,95;1;;;;;0;9;17,9;1;28,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,4;9;;;;;;;;;;;;
44109012;20220618;0,6;1;;;20,5;1;424;9;39,2;1;1447;9;29,2;1;29,85;1;;;;;0;9;18,7;1;29,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,9;9;;;;;;;;;;;;
44109012;20220619;1,4;1;;;17,0;1;601;9;27,0;1;1500;9;21,1;1;22,00;1;;;;;0;9;10,0;1;22,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220620;4,4;1;;;16,8;1;419;9;28,7;1;1542;9;22,1;1;22,75;1;;;;;0;9;11,9;1;22,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,3;9;;;;;;;;;;;;
44109012;20220621;3,4;1;;;16,7;1;439;9;27,1;1;1322;9;21,0;1;21,90;1;;;;;0;9;10,4;1;21,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220622;0,2;1;;;17,6;1;143;9;23,0;1;1312;9;19,7;1;20,30;1;;;;;0;9;5,4;1;20,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;;;;
44109012;20220623;1,0;1;;;15,1;1;440;9;25,9;1;1423;9;20,2;1;20,50;1;;;;;0;9;10,8;1;20,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,7;9;;;;;;;;;;;;
44109012;20220624;8,4;1;;;16,2;1;204;9;21,3;1;1509;9;17,6;1;18,75;1;;;;;0;9;5,1;1;18,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,9;9;;;;;;;;;;;;
44109012;20220625;0,2;1;;;14,2;1;219;9;20,9;1;1533;9;16,1;1;17,55;1;;;;;0;9;6,7;1;17,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,3;9;;;;;;;;;;;;
44109012;20220626;0,2;1;;;11,0;1;256;9;21,6;1;1323;9;17,2;1;16,30;1;;;;;0;9;10,6;1;16,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;9;;;;;;;;;;;;
44109012;20220627;0,0;1;;;12,6;1;216;9;22,8;1;1328;9;17,5;1;17,70;1;;;;;0;9;10,2;1;17,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,6;9;;;;;;;;;;;;
44109012;20220628;0,2;1;;;10,0;1;417;9;22,8;1;1448;9;17,4;1;16,40;1;;;;;0;9;12,8;1;16,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,5;9;;;;;;;;;;;;
44109012;20220629;1,0;1;;;15,0;1;2356;9;20,1;1;1419;9;16,8;1;17,55;1;;;;;0;9;5,1;1;17,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;;;;
44109012;20220630;0,6;1;;;12,8;1;516;9;20,9;1;1329;9;16,3;1;16,85;1;;;;;0;9;8,1;1;16,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,4;9;;;;;;;;;;;;
44109012;20220701;0,0;1;;;9,8;1;358;9;22,4;1;1621;9;16,6;1;16,10;1;;;;;0;9;12,6;1;16,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,6;9;;;;;;;;;;;;
44109012;20220702;0,0;1;;;10,5;1;252;9;25,9;1;1400;9;18,9;1;18,20;1;;;;;0;9;15,4;1;18,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,4;9;;;;;;;;;;;;
44109012;20220703;0,0;1;;;13,2;1;436;9;25,1;1;1554;9;19,0;1;19,15;1;;;;;0;9;11,9;1;19,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,3;9;;;;;;;;;;;;
44109012;20220704;0,0;1;;;12,0;1;311;9;26,6;1;1543;9;19,3;1;19,30;1;;;;;0;9;14,6;1;19,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,9;9;;;;;;;;;;;;
44109012;20220705;0,0;1;;;11,8;1;433;9;26,1;1;1540;9;19,3;1;18,95;1;;;;;0;9;14,3;1;19,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;9;;;;;;;;;;;;
44109012;20220706;0,0;1;;;13,2;1;358;9;28,3;1;1618;9;21,2;1;20,75;1;;;;;0;9;15,1;1;20,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,2;9;;;;;;;;;;;;
44109012;20220707;0,0;1;;;14,6;1;422;9;27,0;1;1646;9;20,8;1;20,80;1;;;;;0;9;12,4;1;20,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;9;;;;;;;;;;;;
44109012;20220708;0,0;1;;;15,2;1;428;9;29,3;1;1504;9;22,6;1;22,25;1;;;;;0;9;14,1;1;22,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;9;;;;;;;;;;;;
44109012;20220709;0,0;1;;;16,4;1;443;9;31,6;1;1505;9;24,6;1;24,00;1;;;;;0;9;15,2;1;24,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;9;;;;;;;;;;;;
44109012;20220710;0,0;1;;;17,5;1;455;9;30,4;1;1518;9;24,4;1;23,95;1;;;;;0;9;12,9;1;24,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,4;9;;;;;;;;;;;;
44109012;20220711;0,0;1;;;18,7;1;426;9;33,0;1;1634;9;25,8;1;25,85;1;;;;;0;9;14,3;1;25,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,9;9;;;;;;;;;;;;
44109012;20220712;0,0;1;;;18,6;1;432;9;36,0;1;1630;9;27,9;1;27,30;1;;;;;0;9;17,4;1;27,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,7;9;;;;;;;;;;;;
44109012;20220713;0,0;1;;;19,3;1;446;9;37,5;1;1522;9;29,3;1;28,40;1;;;;;0;9;18,2;1;28,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,8;9;;;;;;;;;;;;
44109012;20220714;0,0;1;;;19,0;1;457;9;31,5;1;1404;9;24,8;1;25,25;1;;;;;0;9;12,5;1;25,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,2;9;;;;;;;;;;;;
44109012;20220715;0,0;1;;;15,5;1;427;9;30,7;1;1540;9;23,5;1;23,10;1;;;;;0;9;15,2;1;23,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,9;9;;;;;;;;;;;;
44109012;20220716;0,0;1;;;17,3;1;444;9;32,4;1;1516;9;25,3;1;24,85;1;;;;;0;9;15,1;1;24,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,7;9;;;;;;;;;;;;
44109012;20220717;0,0;1;;;19,0;1;501;9;34,8;1;1529;9;27,3;1;26,90;1;;;;;0;9;15,8;1;26,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;9;;;;;;;;;;;;
44109012;20220718;0,0;1;;;20,8;1;450;9;41,2;1;1447;9;32,2;1;31,00;1;;;;;0;9;20,4;1;31,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,8;9;;;;;;;;;;;;
44109012;20220719;1,6;1;;;21,3;1;1007;9;26,9;1;1408;9;24,5;1;24,10;1;;;;;0;9;5,6;1;24,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;9;;;;;;;;;;;;
44109012;20220720;4,1;1;;;18,7;1;416;9;25,3;1;1211;9;21,1;1;22,00;1;;;;;0;9;6,6;1;22,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,2;9;;;;;;;;;;;;
44109012;20220721;0,0;1;;;17,5;1;525;9;28,1;1;1551;9;22,4;1;22,80;1;;;;;0;9;10,6;1;22,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,6;9;;;;;;;;;;;;
44109012;20220722;13,9;1;;;17,5;1;428;9;22,7;1;1811;9;19,3;1;20,10;1;;;;;0;9;5,2;1;20,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;9;;;;;;;;;;;;
44109012;20220723;0,0;1;;;14,4;1;510;9;28,3;1;1533;9;20,9;1;21,35;1;;;;;0;9;13,9;1;21,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,4;9;;;;;;;;;;;;
44109012;20220724;0,2;1;;;14,4;1;448;9;32,4;1;1442;9;23,8;1;23,40;1;;;;;0;9;18,0;1;23,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,1;9;;;;;;;;;;;;
44109012;20220725;0,0;1;;;18,9;1;112;9;24,5;1;1127;9;20,8;1;21,70;1;;;;;0;9;5,6;1;21,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,6;9;;;;;;;;;;;;
44109012;20220726;0,0;1;;;17,3;1;2332;9;25,6;1;1511;9;20,3;1;21,45;1;;;;;0;9;8,3;1;21,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,9;9;;;;;;;;;;;;
44109012;20220727;0,0;1;;;13,8;1;427;9;26,9;1;1700;9;20,6;1;20,35;1;;;;;0;9;13,1;1;20,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220728;0,0;1;;;17,5;1;407;9;29,7;1;1303;9;23,3;1;23,60;1;;;;;0;9;12,2;1;23,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,2;9;;;;;;;;;;;;
44109012;20220729;0,0;1;;;18,8;1;544;9;31,4;1;1511;9;23,9;1;25,10;1;;;;;0;9;12,6;1;25,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,8;9;;;;;;;;;;;;
44109012;20220730;0,0;1;;;17,2;1;502;9;31,2;1;1403;9;23,8;1;24,20;1;;;;;0;9;14,0;1;24,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,6;9;;;;;;;;;;;;
44109012;20220731;0,0;1;;;17,2;1;356;9;29,2;1;1354;9;22,6;1;23,20;1;;;;;0;9;12,0;1;23,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,4;9;;;;;;;;;;;;
44109012;20220801;0,0;1;;;18,3;1;219;9;30,3;1;1737;9;23,5;1;24,30;1;;;;;0;9;12,0;1;24,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,5;9;;;;;;;;;;;;
44109012;20220802;0,0;1;;;17,8;1;452;9;33,4;1;1718;9;26,0;1;25,60;1;;;;;0;9;15,6;1;25,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;9;;;;;;;;;;;;
44109012;20220803;0,6;1;;;19,1;1;508;9;35,5;1;1340;9;27,7;1;27,30;1;;;;;0;9;16,4;1;27,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,3;9;;;;;;;;;;;;
44109012;20220804;0,0;1;;;19,3;1;456;9;29,7;1;1620;9;22,9;1;24,50;1;;;;;0;9;10,4;1;24,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,3;9;;;;;;;;;;;;
44109012;20220805;0,0;1;;;15,4;1;456;9;27,5;1;1416;9;21,0;1;21,45;1;;;;;0;9;12,1;1;21,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,1;9;;;;;;;;;;;;
44109012;20220806;0,0;1;;;13,6;1;443;9;28,0;1;1530;9;21,4;1;20,80;1;;;;;0;9;14,4;1;20,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,7;9;;;;;;;;;;;;
